Speaker,Phoneme,File,TimeStamp,Ortho,Sylls,Lemma,FolLiquid,SpeechRate,MinPairExist,Closure,VOT,StopLength,VOTStopLengthRatio
s14,p,s1402a,207.342,pro,1,pro,TRUE,4.222468831,FALSE,0.019087656,0.09115861,0.110246265,0.826863471
s14,p,s1401b,442.787,parents,2,parent,FALSE,4.067059301,FALSE,0.09278781,0.075714703,0.168502513,0.449338719
s14,p,s1401b,596.216,paper,2,paper,FALSE,5.108658778,FALSE,0.058580964,0.051265945,0.109846909,0.466703572
s14,p,s1401a,62.418,pets,1,pet,FALSE,0.319239546,TRUE,0.07814615,0.044941738,0.123087888,0.36511909
s14,p,s1401b,233.237,polls,1,poll,FALSE,4.995881028,TRUE,0.084564616,0.054707396,0.139272011,0.392809691
s14,p,s1403a,454.201,putting,2,put,FALSE,5.129912907,FALSE,0.059515911,0.062203726,0.121719637,0.511041009
s14,p,s1403a,29.978,part,1,part,TRUE,5.230580815,FALSE,0.122996945,0.058111461,0.181108407,0.320865621
s14,p,s1401a,456.214,precincts,2,precinct,TRUE,4.704021036,FALSE,0.059373289,0.055413802,0.114787091,0.482752909
s14,p,s1401b,289.618,place,1,place,TRUE,5.392733615,FALSE,0.034054497,0.06208707,0.096141566,0.645787998
s14,p,s1401a,240.318,peasant,2,peasant,FALSE,5.187447634,FALSE,0.087988478,0.067100368,0.155088845,0.432657601
s14,p,s1402b,430.259,played,1,play,TRUE,3.505138884,FALSE,0.072538556,0.048023643,0.120562199,0.398330851
s14,p,s1403a,493.781,puzzle,2,puzzle,FALSE,2.155836156,FALSE,0.072071389,0.066043462,0.138114851,0.478177845
s14,p,s1401a,265.578,pets,1,pet,FALSE,4.269879134,TRUE,0.088692571,0.052189175,0.140881746,0.37044668
s14,p,s1403b,378.423981,part,1,part,TRUE,5.955971294,FALSE,0.072205284,0.080485458,0.152690741,0.527114198
s14,p,s1402a,218.185,polls,1,poll,FALSE,4.426456042,TRUE,0.051339915,0.072661026,0.124000942,0.585971569
s14,p,s1401b,446.852,parents,2,parent,FALSE,4.928563373,FALSE,0.086413075,0.048807482,0.135220557,0.360947206
s14,p,s1401b,737.477,party,2,party,TRUE,3.221504617,FALSE,0.041917346,0.065766871,0.107684218,0.610738255
s14,p,s1402a,240.194,party,2,party,TRUE,4.977827335,FALSE,0.08282759,0.076500816,0.159328406,0.480145494
s14,p,s1403b,412.91961,please,1,please,TRUE,5.211223934,FALSE,0.077147351,0.060827719,0.13797507,0.440860215
s14,p,s1403b,438.382924,pick,1,pick,FALSE,2.55288804,FALSE,0.025095781,0.071235011,0.096330791,0.739483293
s14,p,s1402a,404.818,polls,1,poll,FALSE,5.40529369,TRUE,0.04570013,0.075588946,0.121289077,0.623213141
s14,p,s1401b,137.401,parent,2,parent,FALSE,2.733154476,FALSE,0.051614142,0.083957422,0.135571564,0.619284898
s14,p,s1402a,429.826,pretty,2,pretty,TRUE,6.235444762,FALSE,0.045464818,0.051229308,0.096694126,0.52980786
s14,p,s1402a,148.969,party,2,party,TRUE,4.289743581,FALSE,0.089057533,0.068398888,0.157456421,0.434398848
s14,p,s1401a,269.199,pet,1,pet,FALSE,4.084169839,TRUE,0.06476881,0.034016159,0.098784968,0.344345493
s14,p,s1401a,127.618,parents,2,parent,FALSE,5.249534223,FALSE,0.058267057,0.062784548,0.121051605,0.518659359
s14,p,s1401a,195.241,pet,1,pet,FALSE,4.708275265,TRUE,0.086818174,0.052486366,0.139304539,0.376774266
s14,p,s1401a,369.446,problem,2,problem,TRUE,0.655118886,FALSE,0.053754954,0.039840843,0.093595798,0.425669146
s14,p,s1401b,271.563,pay,1,pay,FALSE,5.039899202,TRUE,0.058062376,0.05259063,0.110653006,0.475275203
s14,p,s1401b,280.757,passes,2,pass,FALSE,5.012830459,FALSE,0.061563128,0.054449605,0.116012733,0.469341628
s14,p,s1401b,247.706,pocket,2,pocket,FALSE,4.650478946,FALSE,0.084866753,0.065956173,0.150822927,0.437308669
s14,p,s1401a,267.52,pets,1,pet,FALSE,4.269879134,TRUE,0.055179516,0.050987142,0.106166657,0.480255693
s14,p,s1401b,48.008,polls,1,poll,FALSE,4.024296691,TRUE,0.044617034,0.087812693,0.132429727,0.663088985
s14,p,s1401b,19.543,put,1,put,FALSE,4.422992385,FALSE,0.068843639,0.038898183,0.107741822,0.361031417
s14,p,s1402a,586.71,place,1,place,TRUE,5.765715089,FALSE,0.043713389,0.097572564,0.141285952,0.690603432
s14,p,s1402a,162.513,put,1,put,FALSE,5.717662848,FALSE,0.08193054,0.035249232,0.117179772,0.300813286
s14,p,s1401a,534.86959,person,2,persona,TRUE,4.710679626,FALSE,0.064731999,0.097568785,0.162300783,0.601160282
s14,p,s1401a,263.192,pet,1,pet,FALSE,4.601773984,TRUE,0.099399359,0.056848923,0.156248282,0.363837106
s14,t,s1402a,327.941,talk,1,talk,FALSE,3.940647839,FALSE,0.070518506,0.079782219,0.150300725,0.530817263
s14,t,s1403b,425.26661,tell,1,tell,FALSE,6.447710998,FALSE,0.039315477,0.064907627,0.104223104,0.622775801
s14,t,s1403a,335.96,terms,1,term,TRUE,3.998188021,FALSE,0.041217164,0.079049285,0.120266449,0.657284603
s14,t,s1401a,101.761,traffic,2,traffic,TRUE,5.125162096,FALSE,0.074139439,0.097253913,0.171393351,0.56743107
s14,t,s1401a,205.233,training,2,training,TRUE,4.209189344,TRUE,0.063101087,0.094534788,0.157635875,0.599703512
s14,t,s1402a,327.153,talk,1,talk,FALSE,3.940647839,FALSE,0.070518506,0.079782219,0.150300725,0.530817263
s14,t,s1402b,142.521,talks,1,talk,FALSE,4.54676484,FALSE,0.060328932,0.059377133,0.119706066,0.496024433
s14,t,s1401b,555.334,tap,1,tap,FALSE,5.426992368,FALSE,0.054697181,0.081496838,0.136194019,0.598387792
s14,t,s1403b,346.762336,trial,2,trial,TRUE,2.857262089,FALSE,0.025126187,0.074921947,0.100048134,0.748859015
s14,t,s1401b,239.783,trying,2,try,TRUE,4.671816566,TRUE,0.034813005,0.070793646,0.105606651,0.670352155
s14,t,s1403a,252.032866,tread,1,tread,TRUE,4.280987931,TRUE,0.058577547,0.081043872,0.139621419,0.580454433
s14,t,s1402b,547.145,tends,1,tend,FALSE,5.981622462,FALSE,0.046000633,0.038585247,0.08458588,0.456166526
s14,t,s1402a,568.834,try,1,try,TRUE,4.295336277,TRUE,0.052980737,0.094497627,0.147478364,0.640755864
s14,t,s1403a,63.013,table,2,table,FALSE,5.155513572,FALSE,0.078087276,0.06791777,0.146005046,0.465174129
s14,t,s1403a,380.008,tries,1,try,TRUE,5.138917167,TRUE,0.050551466,0.086778037,0.137329504,0.631896535
s14,t,s1403b,274.05322,tried,1,try,TRUE,2.688175656,TRUE,0.040919734,0.111568757,0.152488491,0.731653623
s14,t,s1401b,530.87,times,1,time,FALSE,4.583608082,TRUE,0.039626806,0.090399499,0.130026304,0.695240084
s14,t,s1402a,551.982299,tried,1,try,TRUE,3.429177203,TRUE,0.041596447,0.053856452,0.095452899,0.564220183
s14,t,s1402a,67.777,tell,1,tell,FALSE,6.50218503,FALSE,0.053615307,0.063440756,0.117056062,0.541968988
s14,t,s1403b,428.37161,telling,2,tell,FALSE,5.737983586,FALSE,0.047371826,0.057860513,0.10523234,0.549835854
s14,t,s1403b,401.90261,told,1,tell,FALSE,4.466456133,FALSE,0.057489613,0.093466983,0.150956596,0.619164619
s14,t,s1403b,288.81161,turn,1,turn,TRUE,4.608291664,FALSE,0.060710445,0.090266846,0.150977292,0.597883598
s14,t,s1403b,385.266508,truth,1,truth,TRUE,5.955971294,FALSE,0.050709945,0.089016174,0.13972612,0.637076121
s14,t,s1402b,361.654,tank,1,tank,FALSE,6.301529678,FALSE,0.043846145,0.075021138,0.118867283,0.631133615
s14,t,s1402b,265.150987,trying,2,try,TRUE,4.498531403,TRUE,0.041202886,0.079767061,0.120969946,0.659395684
s14,t,s1402a,161.734,tell,1,tell,FALSE,5.717662848,FALSE,0.051639085,0.055019049,0.106658134,0.515844845
s14,t,s1402b,338.903,tried,1,try,TRUE,5.88445813,TRUE,0.050529732,0.05720347,0.107733201,0.530973451
s14,t,s1402b,412.991244,tell,1,tell,FALSE,6.770134488,FALSE,0.046052073,0.099012383,0.145064455,0.682540615
s14,t,s1401b,129.356,table,2,table,FALSE,6.143750354,FALSE,0.046992015,0.063287668,0.110279683,0.573883297
s14,t,s1403a,351.487,talking,2,talk,FALSE,4.643775947,FALSE,0.052923652,0.074490882,0.127414533,0.584634105
s14,t,s1402a,66.591,tells,1,tell,FALSE,6.50218503,FALSE,0.04534489,0.044736874,0.090081764,0.4966252
s14,t,s1401b,417.575,turned,1,turn,TRUE,4.172980345,FALSE,0.057246408,0.077913537,0.135159946,0.576454341
s14,t,s1403a,451.661,trend,1,trend,TRUE,3.370989534,FALSE,0.047165313,0.105549252,0.152714565,0.6911538
s14,t,s1402a,61.558,trying,2,try,TRUE,4.95854208,TRUE,0.049652885,0.042417184,0.092070069,0.460705467
s14,t,s1401b,131.093,talked,1,talk,FALSE,3.860508255,FALSE,0.042369888,0.055155805,0.097525693,0.565551532
s14,t,s1403b,258.11561,terms,1,term,TRUE,4.343965624,FALSE,0.042301037,0.083876273,0.12617731,0.664749258
s14,t,s1401b,280.324,tax,1,tax,FALSE,5.012830459,FALSE,0.051302985,0.078277336,0.12958032,0.604083517
s14,t,s1403a,143.146,teachers,2,teacher,TRUE,4.727022934,FALSE,0.031104367,0.069933577,0.101037944,0.692151621
s14,t,s1401b,621.014,telling,2,tell,FALSE,5.154253302,FALSE,0.026740376,0.087619096,0.114359472,0.766172617
s14,t,s1402b,41.642,tell,1,tell,FALSE,7.770188893,FALSE,0.061970426,0.059110252,0.121080678,0.488188976
s14,t,s1403b,434.035957,trying,2,try,TRUE,6.420596279,TRUE,0.029672058,0.034169372,0.06384143,0.535222536
s14,t,s1401b,271.995,taxes,2,tax,FALSE,5.039899202,FALSE,0.098501005,0.063089006,0.161590011,0.390426397
s14,t,s1402b,344.819,tax,1,tax,FALSE,6.494752375,FALSE,0.046700663,0.089046144,0.135746808,0.65597229
s14,t,s1403a,479.346,trend,1,trend,TRUE,4.890342226,FALSE,0.051452465,0.090949523,0.142401987,0.638681554
s14,t,s1403b,384.887298,telling,2,tell,FALSE,5.955971294,FALSE,0.034019286,0.059715017,0.093734303,0.637066849
s14,t,s1403a,376.382,terms,1,term,TRUE,5.703571691,FALSE,0.030610752,0.058747963,0.089358716,0.657439658
s14,t,s1401b,278.527,taxes,2,tax,FALSE,5.012830459,FALSE,0.043967804,0.064654955,0.108622758,0.595224755
s14,t,s1402b,268.002,trying,2,try,TRUE,6.332661016,TRUE,0.054169679,0.080720452,0.134890131,0.598416292
s14,t,s1402b,68.562,topic,2,topic,FALSE,6.49325351,FALSE,0.063241614,0.081290602,0.144532216,0.562439325
s14,t,s1401b,563.581,talked,1,talk,FALSE,4.291696093,FALSE,0.076446369,0.089661712,0.166108082,0.53977935
s14,t,s1402a,160.358,tell,1,tell,FALSE,5.717662848,FALSE,0.067194754,0.071131221,0.138325975,0.514228949
s14,t,s1401b,222.766,trailer,2,trailer,TRUE,4.259973396,FALSE,0.059133842,0.097075372,0.156209214,0.621444598
s14,t,s1402b,341.173,tried,1,try,TRUE,5.88445813,TRUE,0.060011135,0.048247044,0.108258179,0.445666501
s14,t,s1403a,140.437,trying,2,try,TRUE,6.308709266,TRUE,0.044357869,0.059143825,0.103501693,0.571428571
s14,t,s1401b,127.796,talked,1,talk,FALSE,6.143750354,FALSE,0.058955167,0.046721113,0.105676279,0.44211542
s14,t,s1403b,176.430165,told,1,tell,FALSE,5.099036711,FALSE,0.050239327,0.076686878,0.126926205,0.604184755
s14,t,s1402a,589.295,try,1,try,TRUE,5.765715089,TRUE,0.062403739,0.042745986,0.105149726,0.406524945
s14,t,s1402a,566.405,tied,1,tie,FALSE,3.663810014,TRUE,0.077866261,0.090660952,0.168527213,0.537960313
s14,t,s1401b,332.059,talked,1,talk,FALSE,2.039552012,FALSE,0.043443862,0.063350754,0.106794616,0.593201759
s14,t,s1402a,67.315,tell,1,tell,FALSE,6.50218503,FALSE,0.053615307,0.063440756,0.117056062,0.541968988
s14,t,s1402b,37.477,tape,1,tape,FALSE,6.601638527,FALSE,0.024049056,0.04178175,0.065830807,0.634683858
s14,t,s1402b,343.177,tax,1,tax,FALSE,5.88445813,FALSE,0.061633346,0.065164037,0.126797383,0.513922567
s14,t,s1402a,178.512,told,1,tell,FALSE,3.938754339,FALSE,0.055019049,0.06010233,0.115121379,0.522077922
s14,t,s1402a,109.523,times,1,time,FALSE,3.269260498,TRUE,0.031812888,0.078161878,0.109974766,0.710725567
s14,t,s1402a,11.769,test,1,test,FALSE,4.096039846,FALSE,0.046787519,0.054010757,0.100798276,0.535830166
s15,k,s1502a,208.574,clubs,1,club,TRUE,3.606089177,FALSE,0.0579267,0.003490209,0.061416909,0.056828148
s15,k,s1502a,281.659,coffee,2,coffee,FALSE,5.643399653,FALSE,0.067698852,0.053651895,0.121350747,0.442122492
s15,k,s1503a,59.376,cost,1,cost,FALSE,4.032529842,FALSE,0.033052806,0.069613499,0.102666305,0.678055948
s15,k,s1501a,422.587,cars,1,car,TRUE,4.513845318,FALSE,0.031037319,0.104958725,0.135996044,0.771777781
s15,k,s1502a,529.77,campus,2,campus,FALSE,3.9131932,FALSE,0.023939339,0.057917878,0.081857217,0.707547604
s15,k,s1501b,39.462,clubbing,2,club,TRUE,6.233658723,FALSE,0.040830222,0.091593455,0.132423677,0.691669778
s15,k,s1503a,245.752474,contact,2,contact,FALSE,4.859569248,FALSE,0.031606292,0.074133856,0.105740148,0.701094687
s15,k,s1501b,333.589,crystal,2,crystal,TRUE,5.043583769,FALSE,0.057107362,0.084145839,0.141253201,0.595709254
s15,k,s1502b,320.165,quarter,2,quarter,TRUE,2.780923698,FALSE,0.021307256,0.065005394,0.08631265,0.753138662
s15,k,s1502b,220.267,courses,2,course,TRUE,4.487704971,FALSE,0.029373754,0.06474997,0.094123723,0.687924016
s15,k,s1501a,140.752,county,2,county,FALSE,2.55480319,FALSE,0.053225041,0.066274355,0.119499395,0.554599915
s15,k,s1502b,212.317,class,1,class,TRUE,4.614229875,TRUE,0.010089246,0.086410811,0.096500057,0.895448292
s15,k,s1501b,13.745,club,1,club,TRUE,5.165822916,FALSE,0.030397539,0.050150087,0.080547626,0.622614096
s15,k,s1502a,430.086,college,2,college,FALSE,5.246753571,FALSE,0.050378367,0.044858342,0.09523671,0.471019447
s15,k,s1501a,588.517,clubs,1,club,TRUE,2.641063609,FALSE,0.049666762,0.0390708,0.088737562,0.44029607
s15,k,s1501b,121.535,club,1,club,TRUE,4.691429596,FALSE,0.055578279,0.079529456,0.135107736,0.588637327
s15,k,s1502a,478.009,kicked,1,kick,FALSE,4.406779661,FALSE,0.047716152,0.044302096,0.092018248,0.481449026
s15,k,s1502b,146.008,crazy,2,crazy,TRUE,5.729877756,FALSE,0.036153348,0.059233445,0.095386792,0.620981619
s15,k,s1502a,501.21,quoting,2,quote,TRUE,4.411619382,FALSE,0.044667843,0.066859585,0.111527428,0.599490066
s15,k,s1503a,309.97,call,1,call,FALSE,5.14096747,FALSE,0.044263292,0.047915785,0.092179077,0.519811943
s15,k,s1502b,377.624,quarter,2,quarter,TRUE,6.679856347,FALSE,0.037240748,0.056704116,0.093944864,0.603589312
s15,k,s1502b,118.364,current,2,current,TRUE,4.454792763,FALSE,0.050768033,0.080436724,0.131204757,0.613062559
s15,k,s1503a,44.895,costs,1,cost,FALSE,5.208333333,FALSE,0.047698763,0.067913445,0.115612209,0.587424513
s15,k,s1503a,204.336,card,1,card,TRUE,2.486796664,TRUE,0.056197035,0.092298873,0.148495908,0.621558362
s15,k,s1502b,415.007,classes,2,class,TRUE,4.448398577,TRUE,0.036372338,0.079495445,0.115867783,0.686087564
s15,k,s1501a,152.432,campus,2,campus,FALSE,1.347747864,FALSE,0.033694502,0.062019561,0.095714063,0.647967067
s15,k,s1502b,376.558,quarter,2,quarter,TRUE,6.679856347,FALSE,0.051544489,0.069475313,0.121019802,0.57408219
s15,k,s1502a,270.12,class,1,class,TRUE,5.801723356,TRUE,0.039810895,0.081539837,0.121350732,0.67193527
s15,k,s1502b,406.806,classes,2,class,TRUE,4.178981118,TRUE,0.021940885,0.061382787,0.083323673,0.736678851
s15,k,s1503a,665.393,cool,1,cool,TRUE,3.676999157,FALSE,0.033743848,0.05056415,0.084307998,0.599755082
s15,k,s1502a,312.496,questions,2,question,TRUE,5.927694678,FALSE,0.052666283,0.060608154,0.113274437,0.535055885
s15,k,s1502a,550.304,crazy,2,crazy,TRUE,1.345537659,FALSE,0.025158663,0.064014496,0.089173159,0.717867314
s15,k,s1503a,186.343,call,1,call,FALSE,6.57897983,FALSE,0.038477235,0.073591413,0.112068648,0.656663701
s15,k,s1501a,395.166193,quarter,2,quarter,TRUE,6.838140846,FALSE,0.052964464,0.050552942,0.103517405,0.488352094
s15,k,s1501a,403.396,country,2,country,FALSE,5.40783942,FALSE,0.040591321,0.064202308,0.104793629,0.612654685
s15,k,s1502b,442.918,class,1,class,TRUE,4.225029479,TRUE,0.036755474,0.082322221,0.119077695,0.691331999
s15,k,s1503a,317.193,call,1,call,FALSE,6.074396167,FALSE,0.020660902,0.034125311,0.054786213,0.622881356
s15,k,s1503a,495.207,college,2,college,FALSE,4.336734694,FALSE,0.046488719,0.06131541,0.107804129,0.568766809
s15,k,s1502b,378.365,quarter,2,quarter,TRUE,4.178605766,FALSE,0.037240748,0.056704116,0.093944864,0.603589312
s15,k,s1502b,55.21,call,1,call,FALSE,4.046242775,FALSE,0.024174097,0.060615006,0.084789104,0.714891462
s15,k,s1503a,650.645,called,1,call,FALSE,3.926183268,FALSE,0.048498785,0.061585826,0.110084611,0.559440828
s15,k,s1501b,141.515,cool,1,cool,TRUE,3.769092473,FALSE,0.053034257,0.057295464,0.110329721,0.519311239
s15,k,s1501a,392.611746,quarter,2,quarter,TRUE,3.725366017,FALSE,0.043697635,0.068600467,0.112298102,0.610878244
s15,k,s1503a,419.887,country,2,country,FALSE,3.705738165,FALSE,0.052364311,0.068731977,0.121096288,0.567581204
s15,k,s1503a,567.031,crap,1,crap,TRUE,1.234567901,FALSE,0.039928935,0.100518773,0.140447708,0.715702479
s15,k,s1502b,210.087,class,1,class,TRUE,3.585214575,TRUE,0.016125531,0.065374301,0.081499832,0.802140311
s15,k,s1502b,249.64,quarter,2,quarter,TRUE,5.514071739,FALSE,0.076627183,0.075336052,0.151963235,0.495751829
s15,k,s1503a,630.259,campus,2,campus,FALSE,5.433081437,FALSE,0.027970176,0.04576169,0.073731866,0.620650096
s15,k,s1501a,418.91,close,1,close,TRUE,4.424359817,FALSE,0.051941469,0.086636028,0.138577497,0.625181074
s15,k,s1503a,453.347,crowd,1,crowd,TRUE,2.985582622,FALSE,0.034086017,0.108680903,0.14276692,0.761247091
s15,k,s1502a,257.496,campus,2,campus,FALSE,4.30361116,FALSE,0.050784809,0.070143984,0.120928793,0.580043698
s15,k,s1501b,138.469,calls,1,call,FALSE,6.005160783,FALSE,0.066936133,0.071086951,0.138023084,0.515036677
s15,k,s1501a,116.452,claim,1,claim,TRUE,4.741323109,FALSE,0.060898764,0.06866961,0.129568374,0.529987433
s15,k,s1503a,414.967,country,2,country,FALSE,4.12157225,FALSE,0.053525036,0.055383774,0.10890881,0.508533461
s15,k,s1501a,74.874,crime,1,crime,TRUE,1.13209288,TRUE,0.046614139,0.080340611,0.12695475,0.632828716
s15,k,s1503a,457.466,cool,1,cool,TRUE,1.031995365,FALSE,0.040094939,0.051920539,0.092015478,0.564258758
s15,k,s1501b,422.981,cool,1,cool,TRUE,3.642007645,FALSE,0.056791062,0.081681863,0.138472925,0.589876057
s15,k,s1501a,363.313,country,2,country,FALSE,4.843879086,FALSE,0.057807506,0.04956429,0.107371796,0.461613683
s15,k,s1502a,261.604,close,1,close,TRUE,4.422195886,FALSE,0.059523296,0.079405856,0.138929151,0.571556474
s15,k,s1502a,269.593,close,1,close,TRUE,5.801723356,FALSE,0.034995286,0.074785189,0.109780475,0.681224865
s15,k,s1503a,57.391,called,1,call,FALSE,5.046640665,FALSE,0.039019678,0.057137313,0.096156991,0.594208625
s15,k,s1501a,394.378,classes,2,class,TRUE,6.838140846,TRUE,0.042392447,0.067669471,0.110061918,0.614830923
s15,k,s1502a,83.735,campus,2,campus,FALSE,5.911479684,FALSE,0.032494953,0.038713529,0.071208481,0.543664575
s15,k,s1502b,479.645,copy,2,copy,FALSE,5.576407336,FALSE,0.037649458,0.043294358,0.080943816,0.534869252
s15,k,s1503a,307.404,card,1,card,TRUE,5.941231712,TRUE,0.04715632,0.044383235,0.091539556,0.484853078
s15,k,s1503a,394.111,kidding,2,kid,FALSE,3.711890484,FALSE,0.06072153,0.085015545,0.145737074,0.58334878
s15,k,s1502b,218.9,college,2,college,FALSE,4.487704971,FALSE,0.065490668,0.074404309,0.139894977,0.531858332
s15,p,s1501b,422.802,pretty,2,pretty,TRUE,3.642007645,FALSE,0.03867172,0.062383324,0.101055044,0.617320236
s15,p,s1501a,562.269,planet,2,planet,TRUE,4.280627328,FALSE,0.078219741,0.10224157,0.180461311,0.566556729
s15,p,s1503a,496.418,pretty,2,pretty,TRUE,4.336734694,FALSE,0.078671589,0.048271396,0.126942985,0.380260443
s15,p,s1502a,331.703,part,1,part,TRUE,6.583434499,FALSE,0.018797908,0.033937844,0.052735752,0.643545279
s15,p,s1501a,534.283,place,1,place,TRUE,5.723141868,FALSE,0.040704004,0.062621595,0.103325599,0.606060798
s15,p,s1501a,275.017,plants,1,plant,TRUE,2.812944797,FALSE,0.086759358,0.050814485,0.137573843,0.369361528
s15,p,s1503a,457.315,pretty,2,pretty,TRUE,1.031995365,FALSE,0.033145149,0.042874854,0.076020004,0.563994374
s15,p,s1502b,242.034,point,1,point,FALSE,5.084336948,FALSE,0.030012313,0.047508854,0.077521167,0.612850082
s15,p,s1503a,39.677,port,1,port,TRUE,2.880181567,FALSE,0.038838863,0.062742556,0.10158142,0.617657801
s15,p,s1501b,550.822,pretty,2,pretty,TRUE,0.614891945,FALSE,0.031299595,0.034993366,0.066292961,0.52785945
s15,p,s1503a,600.834,pretty,2,pretty,TRUE,5.120371588,FALSE,0.049140304,0.047900087,0.097040391,0.493609788
s15,p,s1503a,347.249492,plenty,2,plenty,TRUE,4.043845394,FALSE,0.087085604,0.051304039,0.138389643,0.370721665
s15,p,s1501b,304.384,person,2,persona,TRUE,5.946542461,FALSE,0.027366019,0.076889679,0.104255698,0.737510569
s15,p,s1503a,660.306,pattern,2,pattern,FALSE,5.320544164,FALSE,0.039517519,0.071977228,0.111494747,0.645566093
s15,p,s1503a,319.964,partner,2,partner,TRUE,6.074396167,FALSE,0.040424465,0.068714912,0.109139376,0.629606967
s15,p,s1502b,339.727,poor,1,poor,FALSE,3.591983346,FALSE,0.100764746,0.079840721,0.180605467,0.442072561
s15,p,s1501b,433.802,part,1,part,TRUE,4.667453288,FALSE,0.077090819,0.034872005,0.111962824,0.311460569
s15,p,s1502b,483.458,put,1,put,FALSE,5.379732055,FALSE,0.081582376,0.038882915,0.120465291,0.322772764
s15,p,s1503a,40.908,port,1,port,TRUE,1.866818667,FALSE,0.059270877,0.108210776,0.167481653,0.646105253
s15,p,s1502b,67.909,put,1,put,FALSE,4.777222535,FALSE,0.078320309,0.025160371,0.103480679,0.243140758
s15,p,s1501a,247.314,places,2,place,TRUE,3.185154411,FALSE,0.053341386,0.056127397,0.109468783,0.512725138
s15,p,s1501b,118.847,problem,2,problem,TRUE,5.176703061,FALSE,0.067146425,0.070772786,0.137919211,0.513146686
s15,p,s1502a,11.509,person,2,persona,TRUE,5.217863658,FALSE,0.056779817,0.036628033,0.09340785,0.392130139
s15,p,s1501a,485.349,problem,2,problem,TRUE,5.077974843,FALSE,0.033000749,0.038761689,0.071762438,0.540138971
s15,p,s1501b,57.819,pushy,2,pushy,FALSE,5.060246123,TRUE,0.078096995,0.041746803,0.119843799,0.348343459
s15,p,s1501b,417.29,pretty,2,pretty,TRUE,5.040375931,FALSE,0.075460808,0.052210129,0.127670936,0.408942946
s15,p,s1502b,88.274,playing,2,playing,TRUE,4.060260766,FALSE,0.038549198,0.048811477,0.087360675,0.55873512
s15,p,s1503a,424.003,place,1,place,TRUE,3.358998884,FALSE,0.054453616,0.062115743,0.116569359,0.532865102
s15,p,s1503a,400.463,place,1,place,TRUE,4.12052658,FALSE,0.013000118,0.05931304,0.072313159,0.820224719
s15,p,s1501a,35.798,practice,2,practice,TRUE,3.164599656,FALSE,0.062554339,0.039631234,0.102185573,0.387835901
s15,p,s1502b,11.796,part,1,part,TRUE,4.934013058,FALSE,0.027911653,0.055228385,0.083140038,0.664281448
s15,p,s1502a,290.871,place,1,place,TRUE,4.905660377,FALSE,0.064201571,0.051008376,0.115209948,0.442742814
s15,p,s1501b,439.505,problem,2,problem,TRUE,3.813834047,FALSE,0.057208455,0.067496699,0.124705154,0.541250276
s15,p,s1503a,404.647,pretty,2,pretty,TRUE,2.563803454,FALSE,0.044107545,0.058067858,0.102175402,0.56831543
s15,p,s1503a,398.616,place,1,place,TRUE,1.087428726,FALSE,0.046458012,0.050230368,0.096688381,0.519507803
s15,p,s1502b,154.302,person,2,persona,TRUE,4.692444397,FALSE,0.025491815,0.061693139,0.087184954,0.707612221
s15,p,s1502b,492.623,put,1,put,FALSE,5.960578615,FALSE,0.039948273,0.045907225,0.085855499,0.534703381
s15,p,s1501a,220.215,partner,2,partner,TRUE,4.714640199,FALSE,0.061081309,0.038699937,0.099781246,0.387847805
s15,p,s1502a,234.376,point,1,point,FALSE,5.814139406,FALSE,0.079540527,0.099021142,0.178561669,0.554548703
s15,p,s1502b,453.589,problems,2,problem,TRUE,5.123194381,FALSE,0.059999053,0.051398824,0.111397877,0.461398596
s15,p,s1501b,302.137,problem,2,problem,TRUE,4.133295228,FALSE,0.074806022,0.097452376,0.172258398,0.565733673
s15,p,s1501b,282.723,pushing,2,push,FALSE,5.637439362,TRUE,0.0653972,0.036541981,0.101939182,0.358468458
s15,p,s1502b,89.45,praise,1,praise,TRUE,3.972007163,FALSE,0.088382879,0.061988512,0.150371391,0.412236076
s15,p,s1502b,219.296,prep,1,prep,TRUE,4.487704971,FALSE,0.056959539,0.026111705,0.083071245,0.314329047
s15,p,s1502a,257.868,preacher,2,preacher,TRUE,4.30361116,FALSE,0.051496081,0.049082025,0.100578106,0.487999098
s15,p,s1503a,437.194,pain,1,pain,FALSE,4.867207373,FALSE,0.072042559,0.040359,0.11240156,0.359060857
s15,p,s1501b,549.248,pretty,2,pretty,TRUE,3.840319515,FALSE,0.027970849,0.03385575,0.061826599,0.547591979
s15,p,s1502b,138.429,person,2,persona,TRUE,5.697067007,FALSE,0.055679526,0.067670658,0.123350184,0.548606059
s15,p,s1501a,290.235,pastime,2,pastime,FALSE,5.377588606,FALSE,0.065891363,0.064441914,0.130333277,0.494439452
s15,p,s1501b,287.211,pushed,1,push,FALSE,5.726872247,TRUE,0.049254879,0.065469,0.11472388,0.570665849
s15,p,s1501b,578.257,pastor,2,pastor,FALSE,4.550809236,FALSE,0.062296805,0.055733937,0.118030742,0.472198483
s15,t,s1501b,424.737,talking,2,talk,FALSE,5.300604652,FALSE,0.021525671,0.070631824,0.092157495,0.766425175
s15,t,s1502b,269.341,top,1,top,FALSE,5.297900972,FALSE,0.038798866,0.069092177,0.107891042,0.640388445
s15,t,s1502a,218.629,trying,2,try,TRUE,3.843790176,TRUE,0.028638884,0.078999553,0.107638437,0.733934413
s15,t,s1502a,213.962,tough,1,tough,FALSE,5.725505188,FALSE,0.017863068,0.115941488,0.133804555,0.866498807
